,有價證券代號及名稱 ,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
14677,081647　鴻海兆豐09購03,TW21Z0816474,2021/01/08,上市,,RWSCCA,
14678,081670　台積電富邦09購04,TW21Z0816706,2021/01/08,上市,,RWSCCA,
14679,081671　長榮富邦08購02,TW21Z0816714,2021/01/08,上市,,RWSCCA,
14680,081672　樺漢富邦08購01,TW21Z0816722,2021/01/08,上市,,RWSCCA,
14681,081675　中鴻中信09購01,TW21Z0816755,2021/01/08,上市,,RWSCCE,
14682,081678　敬鵬中信09購01,TW21Z0816789,2021/01/08,上市,,RWSCCE,
14683,081687　鴻海群益09購01,TW21Z0816870,2021/01/08,上市,,RWSCCA,
14684,081688　台積電群益09購01,TW21Z0816888,2021/01/08,上市,,RWSCCA,
14685,081690　京鼎群益08購01,TW21Z0816904,2021/01/08,上市,,RWSCCA,
14686,081691　創意群益08購01,TW21Z0816912,2021/01/08,上市,,RWSCCA,
14687,081694　合勤控群益08購01,TW21Z0816946,2021/01/08,上市,,RWSCCA,
14688,081696　鴻海日盛09購01,TW21Z0816961,2021/01/08,上市,,RWSCCA,
14689,081701　長榮元富08購05,TW21Z0817019,2021/01/08,上市,,RWSCCA,
14690,081707　和大統一09購02,TW21Z0817076,2021/01/08,上市,,RWSCCA,
14691,081708　和大統一09購03,TW21Z0817084,2021/01/08,上市,,RWSCCA,
14692,081709　聯電統一08購05,TW21Z0817092,2021/01/08,上市,,RWSCCA,
14693,081710　鴻海統一09購01,TW21Z0817100,2021/01/08,上市,,RWSCCA,
14694,081711　鴻海統一09購02,TW21Z0817118,2021/01/08,上市,,RWSCCA,
14695,081712　鴻海統一09購03,TW21Z0817126,2021/01/08,上市,,RWSCCA,
14696,081713　敬鵬統一09購02,TW21Z0817134,2021/01/08,上市,,RWSCCA,
14697,081714　億光統一09購01,TW21Z0817142,2021/01/08,上市,,RWSCCA,
14698,081715　聯發科統一09購03,TW21Z0817159,2021/01/08,上市,,RWSCCA,
14699,081716　亞光統一09購01,TW21Z0817167,2021/01/08,上市,,RWSCCA,
14700,081717　欣興統一09購02,TW21Z0817175,2021/01/08,上市,,RWSCCA,
14701,081718　景碩統一09購01,TW21Z0817183,2021/01/08,上市,,RWSCCA,
14702,081719　創意統一09購05,TW21Z0817191,2021/01/08,上市,,RWSCCA,
14703,081720　創意統一09購06,TW21Z0817209,2021/01/08,上市,,RWSCCA,
14704,081721　創意統一09購07,TW21Z0817217,2021/01/08,上市,,RWSCCA,
14705,081722　台勝科統一09購01,TW21Z0817225,2021/01/08,上市,,RWSCCA,
14706,081723　世芯統一09購01,TW21Z0817233,2021/01/08,上市,,RWSCCA,
14707,081724　世芯統一09購02,TW21Z0817241,2021/01/08,上市,,RWSCCA,
14708,081725　貿聯統一09購01,TW21Z0817258,2021/01/08,上市,,RWSCCA,
14709,081726　惠特統一09購01,TW21Z0817266,2021/01/08,上市,,RWSCCA,
14710,081727　南電統一09購03,TW21Z0817274,2021/01/08,上市,,RWSCCA,
14711,081728　T50反1元大0A購03,TW21Z0817282,2021/01/08,上市,,RWBCCA,
14712,081729　T50反1元大0A購04,TW21Z0817290,2021/01/08,上市,,RWBCCA,
14713,081730　臺指反元大0A購03,TW21Z0817308,2021/01/08,上市,,RWBCCA,
14714,081731　臺指反元大0A購04,TW21Z0817316,2021/01/08,上市,,RWBCCA,
14715,081732　新纖元大08購01,TW21Z0817324,2021/01/08,上市,,RWSCCA,
14716,081738　華新元大08購03,TW21Z0817381,2021/01/08,上市,,RWSCCA,
14717,081739　榮成元大08購02,TW21Z0817399,2021/01/08,上市,,RWSCCA,
